2,2462.5,1496.0
7,5283.2,6895.7
12,8991.7,5454.2
17,11908.3,7625.0
22,12983.2,7295.6
27,23866.6,3945.9
32,21899.8,3374.9
37,30704.1,4174.9
42,12995.7,4629.1
47,15233.5,5491.8
52,17037.2,6158.3
57,17308.3,5783.5
62,14654.0,6104.3
67,15866.7,4429.2
72,13645.7,4741.7
77,14441.8,5204.2
82,17587.5,5491.6
87,12775.0,5895.9
92,13816.7,6241.7
97,14679.1,7350.0
102,16316.7,7375.1
107,17170.8,8212.5
112,20562.5,9137.8
117,20729.2,8570.9
122,22708.5,9133.4
127,24795.9,10833.2
132,24062.6,9287.6
137,25287.4,9679.1
142,28208.3,10408.3
147,30025.0,11258.4
152,31550.0,11041.5
157,32691.7,11345.7
162,35204.2,11804.1
167,36178.9,3879.1
172,31724.9,2812.6
177,27958.3,2904.1
182,29266.8,2991.6
187,30391.8,3079.1
192,32400.0,3308.3
197,33054.3,3233.3
202,34512.5,3337.6
207,35220.9,3379.3
212,36470.9,3504.4
217,39162.2,3671.0
222,39783.4,3658.5
227,42074.9,3808.2
232,44566.7,3850.0
237,44845.9,4025.1
242,45029.1,4641.8
247,49470.7,4445.9
252,50333.4,4449.9
257,52074.9,4529.2
262,54362.6,4608.3
267,53679.1,4524.9
272,56283.4,4629.2
277,57374.9,4787.3
282,61162.4,4733.5
287,63420.9,4812.4
292,64725.0,4916.5
297,64841.7,5054.0
302,67924.9,5091.4
307,69687.6,5204.2
312,48750.2,8233.3
317,34816.6,5679.3
322,30962.6,5700.1
327,33854.0,6179.3
332,34729.4,6075.1
337,35520.9,5908.6
342,34229.2,6125.0
347,34833.1,5112.4
352,36708.4,5120.9
357,35812.4,5225.2
362,36416.7,5270.8
367,37808.2,5291.8
372,38437.6,5487.5
377,37458.3,5596.0
382,41991.5,5650.0
387,39954.4,7429.2
392,40645.8,5725.0
397,40654.2,5870.7
402,41246.0,5950.1
407,41971.0,6016.7
412,42662.5,6154.3
417,42075.1,6104.2
422,44983.2,6212.7
427,46829.4,6333.5
432,45166.7,6404.1
437,47645.8,7595.9
442,57029.1,6829.3
447,52000.1,7433.3
452,58587.7,6712.3
457,51070.9,6741.7
462,49791.6,6812.5
467,50637.5,6937.7
472,49791.4,6954.2
477,50341.8,7045.9
482,51804.0,7079.2
487,52508.2,7787.4
492,52891.7,9120.9
497,57900.1,7358.4
502,24795.8,7425.0
507,25554.2,7475.1
512,24787.4,7429.2
517,25545.7,7504.1
522,25350.1,7558.4
527,26512.5,7645.7
532,26437.4,7866.9
537,25258.4,8020.8
542,26783.1,7987.6
547,27333.3,8087.6
552,27775.1,8183.0
557,29254.2,8271.0
562,28691.6,8379.0
567,27062.5,8533.5
572,28954.0,8637.6
577,29653.9,8671.0
582,32579.1,13008.5
587,32374.9,9195.7
592,33066.9,10033.3
597,34695.9,12100.0
602,32966.7,9925.0
607,31279.1,9125.1
612,33254.2,9620.7
617,32091.7,11241.5
622,32816.9,9454.2
627,32575.2,9574.8
632,35633.4,10150.0
637,33654.2,10149.8
642,34133.4,10187.3
647,34850.1,10129.2
652,126687.4,10612.4
657,34141.8,10166.8
662,35804.1,10425.0
667,35916.8,10308.2
672,35937.5,10437.4
677,35341.5,10583.6
682,34300.0,10633.4
687,32854.1,10595.9
692,32970.7,10812.5
697,30829.2,10921.1
702,30133.3,10916.8
707,31704.1,10983.4
712,30441.7,11062.6
717,30591.9,11166.7
722,33054.2,11616.6
727,34066.7,12024.9
732,35825.0,13654.1
737,38625.0,17937.4
742,32041.7,14241.5
747,34087.4,11229.0
752,31504.2,11241.8
757,32183.5,11858.2
762,33533.4,11487.4
767,31892.0,11445.6
772,32829.3,11529.2
777,36829.1,14408.2
782,36879.1,11583.2
787,38233.3,11670.8
792,34533.1,11770.9
797,37195.7,12921.1
802,34945.6,12446.0
807,34179.2,12866.6
812,35062.5,12237.4
817,35433.2,12304.0
822,35678.9,12395.6
827,35983.5,12562.4
832,36941.5,12870.8
837,37700.0,13045.7
842,37733.5,13100.1
847,40929.3,14675.1
852,40295.9,13312.5
857,41558.6,13421.0
862,39162.5,15487.7
867,42745.8,15691.8
872,45633.4,16108.3
877,52995.8,14579.3
882,47479.2,13454.3
887,43495.7,13562.2
892,39416.9,13683.4
897,40416.7,13654.2
902,40824.9,13696.1
907,41645.9,13766.6
912,41766.4,13862.6
917,41796.1,13954.1
922,43254.2,14078.9
927,42325.0,17674.9
932,44412.6,14208.2
937,47500.1,14395.8
942,44308.5,15829.3
947,48425.1,15658.5
952,46491.8,14754.0
957,47304.3,15025.0
962,48429.1,14891.6
967,47787.6,14991.9
972,47133.4,15083.1
977,46991.6,18329.1
982,57375.1,16224.7
987,60887.3,19283.3
992,47066.7,20399.8
997,53066.4,15570.8
