2,3566.6
7,7620.6
12,12387.4
17,10466.6
22,13933.4
27,13604.2
32,7379.1
37,5608.3
42,6670.9
47,7479.3
52,4771.1
57,6520.9
62,7016.9
67,6758.3
72,8395.8
77,8325.1
82,9733.4
87,10245.7
92,11346.1
97,10512.4
102,11729.2
107,12745.8
112,15337.3
117,13583.6
122,15554.1
127,15908.2
132,17746.0
137,17545.8
142,18837.5
147,17533.3
152,19979.3
157,20925.1
162,20458.3
167,22908.3
172,22291.6
177,23708.4
182,24375.3
187,25754.2
192,26004.1
197,27679.3
202,27808.3
207,26737.5
212,27562.7
217,12058.3
222,8995.8
227,8999.9
232,9237.5
237,8991.6
242,8416.7
247,9299.7
252,9458.4
257,9383.3
262,9750.0
267,10083.3
272,10454.2
277,11662.6
282,10483.3
287,11545.8
292,11245.9
297,11245.8
302,11433.3
307,12554.4
312,12216.6
317,12400.1
322,11525.1
327,12850.0
332,13912.4
337,12662.4
342,13133.3
347,13599.8
352,13108.4
357,14471.0
362,13537.5
367,13545.9
372,14971.1
377,15045.9
382,14495.7
387,15900.1
392,15304.3
397,16316.7
402,16791.8
407,20870.8
412,16679.4
417,16541.7
422,17587.7
427,17695.7
432,16775.0
437,18946.0
442,17275.1
447,17862.5
452,19800.1
457,18537.5
462,18112.6
467,20337.4
472,19054.2
477,21991.7
482,19029.4
487,20216.7
492,20700.0
497,20241.7
502,20391.7
507,21816.8
512,21291.7
517,23129.2
522,21770.8
527,22062.5
532,21916.5
537,23029.3
542,22549.8
547,23924.9
552,23054.1
557,24733.2
562,23133.4
567,24829.2
572,23770.7
577,25929.0
582,24549.9
587,26441.8
592,24950.0
597,27283.3
602,25966.7
607,27816.7
612,25204.3
617,27554.2
622,25591.7
627,28991.6
632,27016.6
637,27637.3
642,25995.8
647,31387.6
652,27920.7
657,31291.8
662,28383.5
667,32000.1
672,28620.8
677,33337.4
682,31162.5
687,35324.9
692,30258.5
697,38158.1
702,46016.7
707,45616.7
712,47533.3
717,41062.5
722,35770.8
727,39595.7
732,32591.6
737,41137.5
742,33612.3
747,40354.2
752,34229.1
757,45137.6
762,34320.7
767,43608.5
772,35412.4
777,44337.5
782,35962.6
787,43791.5
792,44300.0
797,38004.1
802,32916.6
807,35016.8
812,31458.2
817,37016.9
822,32362.5
827,38337.5
832,32429.1
837,32300.0
842,51687.4
847,46754.3
852,40674.9
857,39850.1
862,33124.9
867,39437.4
872,33408.3
877,34254.3
882,33012.6
887,33983.5
892,33754.4
897,36112.6
902,33387.4
907,33837.6
912,34941.7
917,36441.6
922,50304.3
927,40770.9
932,39179.2
937,57304.3
942,53816.6
947,40770.8
952,60416.6
957,63028.9
962,61512.4
967,41846.0
972,41954.3
977,44491.8
982,43570.9
987,40733.3
992,45191.7
997,57491.9
