2,1445.8
7,3600.1
12,11770.9
17,10449.8
22,10575.0
27,13204.2
32,15479.1
37,17087.6
42,14308.3
47,12179.2
52,14412.5
57,17450.0
62,15204.2
67,9237.4
72,10941.6
77,11471.0
82,9662.4
87,11937.6
92,12341.6
97,13995.9
102,13325.0
107,15691.5
112,15991.6
117,16525.0
122,17333.4
127,19249.9
132,18608.4
137,18529.1
142,19379.2
147,19258.3
152,21554.3
157,22245.8
162,22250.0
167,24421.0
172,25274.9
177,25950.0
182,26641.6
187,24791.9
192,18920.8
197,20183.4
202,20325.0
207,21045.7
212,21562.6
217,22199.9
222,23129.3
227,26400.1
232,23041.8
237,23962.4
242,26620.9
247,25308.3
252,25846.0
257,26920.8
262,28849.9
267,30120.9
272,32524.9
277,34345.8
282,32833.2
287,34149.9
292,34991.7
297,35099.9
302,35229.4
307,35970.9
312,36379.1
317,37508.4
322,42179.3
327,40245.8
332,39171.0
337,40112.5
342,40995.8
347,41196.0
352,42791.5
357,42149.9
362,42629.1
367,43812.5
372,44091.7
377,45004.3
382,49441.7
387,46929.2
392,47487.6
397,48879.2
402,54041.5
407,48225.1
412,49591.7
417,51920.8
422,50933.4
427,53204.3
432,69404.3
437,52771.0
442,55208.2
447,54266.5
452,59424.9
457,59033.2
462,64658.5
467,58854.0
472,58025.0
477,60583.4
482,62858.2
487,63220.8
492,67795.9
497,65012.2
502,65625.0
507,64704.3
512,64199.9
517,68233.2
522,68854.1
527,70416.5
532,75908.3
537,74354.0
542,77250.2
547,83320.8
552,90083.2
557,82237.5
562,80658.3
567,80758.2
572,85887.7
577,83016.9
582,87916.7
587,84295.7
592,82737.6
597,81670.8
602,87508.4
607,89341.7
612,87437.4
617,116479.4
622,115187.6
627,109162.7
632,93350.0
637,94612.5
642,96195.7
647,90429.0
652,98470.7
657,98054.1
662,94458.4
667,95462.5
672,96579.4
677,105125.0
682,130612.5
687,104429.1
692,98954.4
697,99387.4
702,99404.2
707,107391.7
712,103641.8
717,106308.4
722,106862.5
727,108925.1
732,109404.0
737,210295.9
742,116179.2
747,105954.2
752,109908.4
757,111424.8
762,116229.3
767,108116.7
772,112300.0
777,115858.3
782,111416.7
787,112891.8
792,116437.5
797,117987.5
802,116571.0
807,117704.2
812,115200.1
817,121196.0
822,121741.8
827,119549.9
832,119529.3
837,123533.5
842,122516.7
847,122987.5
852,129128.9
857,136666.4
862,121808.3
867,129095.9
872,122491.7
877,129654.3
882,125337.6
887,124162.4
892,130991.7
897,124699.9
902,128020.6
907,140116.8
912,75212.4
917,45466.7
922,45049.9
927,45970.8
932,46154.4
937,47275.0
942,44629.1
947,45483.5
952,45166.7
957,47237.3
962,52125.0
967,47437.5
972,49075.1
977,48991.5
982,47616.8
987,47058.7
992,46941.7
997,49062.3
