1,954.99,4333.28
1001,205.0,1049449.24
2001,174.41,2990001.29
3001,143.46,6112475.38
4001,65.84,9672571.27
5001,56.39,1.541499544E7
6001,77.9,2.010450544E7
7001,70.33,2.725714918E7
8001,54.23,3.372512625E7
9001,65.8,4.148403416E7
10001,75.82,4.916871703E7
