256,291.0,5125.0,375.0
512,2833.0,1042.0,167.0
1024,167.0,917.0,250.0
2048,84.0,416.0,125.0
4096,13459.0,709.0,83.0
8192,292.0,42.0,83.0
16384,625.0,83.0,167.0
32768,875.0,3625.0,83.0
65536,3333.0,42.0,84.0
131072,667.0,833.0,375.0
262144,85334.0,667.0,292.0
