1361,11.66,13.32
1366,11.25,14.59
1371,11.67,17.06
1376,14.15,12.07
1381,12.5,12.07
1386,12.92,13.4
1391,12.91,13.32
1396,12.5,11.67
1401,12.47,13.31
1406,13.34,14.56
1411,11.25,13.74
1416,14.16,12.93
1421,11.66,12.49
1426,12.5,11.26
1431,13.34,14.2
1436,12.49,12.53
1441,13.32,14.18
1446,12.51,13.75
1451,11.67,14.58
1456,13.32,15.82
1461,13.33,14.16
1466,12.08,13.3
1471,12.08,11.24
1476,11.67,12.54
1481,13.32,12.49
1486,15.03,17.92
1491,13.33,14.18
1496,13.76,14.98
1501,13.76,15.4
1506,16.26,12.89
1511,15.42,12.87
1516,14.18,14.15
1521,14.18,13.31
1526,13.33,16.2
1531,12.91,17.96
1536,14.16,14.61
1541,12.93,15.02
1546,13.75,14.98
1551,13.32,13.77
1556,14.95,18.33
1561,15.4,16.21
1566,10.86,42.9
1571,33.33,46.68
1576,12.5,13.78
1581,14.18,16.23
1586,11.27,14.14
1591,13.33,14.54
1596,14.14,13.75
1601,15.39,15.8
1606,16.64,14.99
1611,15.78,14.59
1616,31.25,45.84
1621,13.34,14.16
1626,25.84,45.81
1631,15.83,18.74
1636,17.9,16.25
1641,15.42,15.0
1646,16.22,15.01
1651,11.26,14.16
1656,12.91,15.01
1661,17.51,17.94
1666,12.53,12.49
1671,12.07,15.39
1676,16.26,14.6
1681,12.5,15.0
1686,12.5,15.05
1691,12.5,16.25
1696,12.08,14.19
1701,12.5,14.6
1706,15.43,16.67
1711,18.75,15.83
1716,13.76,18.33
1721,14.57,18.77
1726,11.67,14.18
1731,12.51,17.54
1736,14.58,16.65
1741,18.73,17.03
1746,12.1,14.14
1751,17.5,18.33
1756,13.77,15.0
1761,17.06,16.22
1766,17.94,14.19
1771,16.27,13.3
1776,15.41,12.93
1781,14.17,17.02
1786,14.16,15.4
1791,9.58,13.75
1796,13.32,19.97
1801,17.1,14.59
1806,12.92,16.24
1811,13.33,14.19
1816,15.85,19.18
1821,18.3,15.4
1826,29.17,46.25
1831,34.57,157.95
1836,24.62,45.45
1841,17.52,14.63
1846,26.65,44.56
1851,15.42,17.05
1856,17.11,14.99
1861,30.81,44.2
1866,35.84,48.79
1871,14.6,15.8
1876,18.33,15.4
1881,20.0,15.39
1886,12.93,16.31
1891,13.33,15.85
1896,18.74,17.91
1901,29.91,45.03
1906,15.42,15.82
1911,14.99,16.26
1916,18.32,15.01
1921,17.08,13.74
1926,12.51,15.84
1931,15.42,16.63
1936,20.0,14.14
1941,15.45,13.81
1946,34.18,48.73
1951,16.7,14.59
1956,15.84,13.32
1961,14.15,225.41
1966,15.81,19.55
1971,15.86,18.37
1976,15.38,16.67
1981,15.81,16.23
1986,17.96,15.02
1991,14.56,16.23
1996,13.78,15.42
2001,15.85,14.58
2006,16.66,15.02
2011,14.17,17.49
2016,14.14,12.08
2021,14.58,13.76
2026,13.75,12.54
2031,13.32,14.56
2036,15.01,17.94
2041,8.33,16.67
2046,13.74,16.7
2051,11.25,13.73
2056,14.15,14.17
2061,14.6,12.91
2066,12.92,14.97
2071,14.59,15.82
2076,15.0,12.93
2081,15.01,14.97
2086,13.76,15.4
2091,15.41,14.57
2096,14.58,17.48
2101,13.33,15.83
2106,17.07,13.3
2111,13.75,13.75
2116,13.76,16.23
2121,14.98,15.83
2126,14.16,17.5
2131,14.99,14.16
2136,13.33,10.85
2141,14.17,18.35
2146,14.58,17.09
2151,13.77,11.25
2156,14.57,13.74
2161,12.09,12.49
2166,14.18,14.61
2171,13.32,12.51
2176,14.18,12.9
2181,13.33,15.02
2186,12.48,14.58
2191,14.59,16.24
2196,13.33,14.2
2201,12.52,13.77
2206,12.51,12.88
2211,17.08,13.75
2216,15.44,16.67
2221,14.19,14.24
2226,14.99,13.76
2231,13.34,13.73
2236,15.85,14.6
2241,11.66,13.34
2246,12.5,12.91
2251,15.82,14.99
2256,12.92,13.33
2261,15.8,17.93
2266,15.45,15.83
2271,16.68,15.41
2276,16.66,19.56
2281,17.94,16.28
2286,14.55,15.44
2291,14.57,14.58
2296,16.67,14.62
2301,12.92,15.41
