1,382.1,247.9
501,26618.31,154681.67
1001,59694.17,339110.36
1501,73242.11,482092.54
2001,93256.24,568944.13
2501,138574.96,1402592.01
3001,152033.33,1115396.66
3501,170722.08,1551916.64
4001,198640.86,1798894.13
4501,225662.87,2059496.7
5001,241002.92,3031415.46
